symbol,date,close,adjusted_close,change,matched_volume,matched_value,agreement_volume,agreement_value,open,high,low
FPT,10/05/2011,53,4.35,0 (0.00%),184360,9.77,0,0,53,53.5,53
FPT,11/05/2011,52.5,4.31,-0.50 (-0.94%),296850,15.54,0,0,52,53,52
FPT,12/05/2011,52.5,4.31,0 (0.00%),101770,5.33,0,0,51.5,52.5,51.5
FPT,13/05/2011,52.5,4.31,0 (0.00%),206020,10.87,0,0,52.5,53,52.5
FPT,16/05/2011,51.5,4.23,-1.00 (-1.90%),153430,7.98,0,0,52.5,53,51.5
FPT,17/05/2011,51.5,4.23,0 (0.00%),103050,5.32,0,0,51,52,51
FPT,18/05/2011,51,4.18,-0.50 (-0.97%),121770,6.16,0,0,50,51,50
FPT,19/05/2011,51.5,4.23,+0.50 (+0.98%),103090,5.31,0,0,51.5,52,51
FPT,20/05/2011,50.5,4.14,-1.00 (-1.94%),222500,11.17,0,0,51.5,51.5,49.8
FPT,23/05/2011,48,3.94,-2.50 (-4.95%),207850,10.12,0,0,50,50,48
FPT,24/05/2011,45.6,3.74,-2.40 (-5.00%),245690,11.27,0,0,46.5,46.6,45.6
FPT,25/05/2011,43.4,3.56,-2.20 (-4.82%),311790,13.54,0,0,43.5,43.6,43.4
FPT,26/05/2011,45.5,3.73,+2.10 (+4.84%),253150,10.76,0,0,41.3,45.5,41.3
FPT,27/05/2011,45.6,3.74,+0.10 (+0.22%),329390,15.06,0,0,47.6,47.6,45.3
FPT,30/05/2011,45.3,3.72,-0.30 (-0.66%),207990,9.46,0,0,45.8,45.8,45.3
FPT,31/05/2011,45.3,3.72,0 (0.00%),122910,5.56,0,0,45.3,45.3,45
FPT,01/06/2011,47.5,3.9,+2.20 (+4.86%),410760,18.87,0,0,43.5,47.5,43.5
FPT,02/06/2011,49.8,4.09,+2.30 (+4.84%),342390,16.94,0,0,48.9,49.8,48.7
FPT,03/06/2011,50.5,4.14,+0.70 (+1.41%),410090,20.51,0,0,51,51,49.7
FPT,06/06/2011,50,4.1,-0.50 (-0.99%),274460,13.73,0,0,50,50.5,49.6
FPT,07/06/2011,52,4.27,+2.00 (+4.00%),283800,14.46,0,0,49.1,52,49.1
FPT,08/06/2011,51,4.18,-1.00 (-1.92%),267390,13.98,0,0,54,54,51
FPT,09/06/2011,51,4.18,0 (0.00%),23780,1.21,0,0,50,51,50
FPT,10/06/2011,50.5,4.14,-0.50 (-0.98%),126840,6.46,0,0,51,51.5,50.5
FPT,13/06/2011,50.5,4.14,0 (0.00%),127810,6.42,0,0,50,50.5,50
FPT,14/06/2011,50,4.1,-0.50 (-0.99%),236750,12,0,0,50,52.5,50
FPT,15/06/2011,50,4.1,0 (0.00%),388950,19.46,0,0,50,50.5,49.9
FPT,16/06/2011,50.5,4.14,+0.50 (+1.00%),69510,3.52,0,0,49.5,51,49.5
FPT,17/06/2011,50,4.1,-0.50 (-0.99%),471410,23.93,0,0,51,51.5,50
FPT,20/06/2011,49.5,4.06,-0.50 (-1.00%),98350,4.91,0,0,50,50.5,49.5
FPT,21/06/2011,50,4.1,+0.50 (+1.01%),109460,5.47,0,0,49.9,50.5,49.6
FPT,22/06/2011,50.5,4.14,+0.50 (+1.00%),154350,7.72,0,0,50,50.5,49.9
FPT,23/06/2011,49.7,4.08,-0.80 (-1.58%),114290,5.72,0,0,50,50.5,49.7
FPT,24/06/2011,49.5,4.06,-0.20 (-0.40%),153920,7.67,0,0,49.7,50,49.5
FPT,27/06/2011,48.6,3.99,-0.90 (-1.82%),118410,5.81,0,0,50,50,48.6
FPT,28/06/2011,49,4.02,+0.40 (+0.82%),83480,4.06,0,0,48.6,49,48.6
FPT,29/06/2011,48.1,3.95,-0.90 (-1.84%),154190,7.48,0,0,48.4,49,48.1
FPT,30/06/2011,48,3.94,-0.10 (-0.21%),124130,5.96,0,0,49,49,47.9
FPT,01/07/2011,46.6,3.82,-1.40 (-2.92%),138900,6.59,0,0,48,48.5,46.6
FPT,04/07/2011,46,3.77,-0.60 (-1.29%),338130,15.63,0,0,46.6,47,46
FPT,05/07/2011,45.9,3.77,-0.10 (-0.22%),258620,11.92,0,0,46,47,45.9
FPT,06/07/2011,46.7,3.83,+0.80 (+1.74%),98560,4.58,0,0,46,46.7,46
FPT,07/07/2011,46.6,3.82,-0.10 (-0.21%),91950,4.29,0,0,46.7,47,46.5
FPT,08/07/2011,48.5,3.98,+1.90 (+4.08%),174530,8.42,0,0,46.6,48.9,46.6
FPT,11/07/2011,48.6,3.99,+0.10 (+0.21%),146840,7.13,0,0,48.5,49.3,48.1
FPT,12/07/2011,49.3,4.04,+0.70 (+1.44%),292020,14.33,0,0,48.6,49.4,48.6
FPT,13/07/2011,50,4.1,+0.70 (+1.42%),289890,14.46,0,0,50,50,49.6
FPT,14/07/2011,49.9,4.09,-0.10 (-0.20%),135280,6.74,0,0,50,50,49.5
FPT,15/07/2011,49.3,4.04,-0.60 (-1.20%),104220,5.14,0,0,49.5,49.5,49
FPT,18/07/2011,49.4,4.05,+0.10 (+0.20%),89710,4.42,0,0,49.1,49.4,49.1
FPT,19/07/2011,49.8,4.09,+0.40 (+0.81%),121960,6.04,0,0,49.3,49.8,49.3
FPT,20/07/2011,52,4.27,+2.20 (+4.42%),366650,18.69,0,0,49.9,52,49.9
FPT,21/07/2011,51,4.18,-1.00 (-1.92%),158820,8.12,0,0,52,52,50.5
FPT,22/07/2011,51,4.18,0 (0.00%),146550,7.48,0,0,51,51.5,50.5
FPT,25/07/2011,51.5,4.23,+0.50 (+0.98%),142370,7.3,0,0,50.5,51.5,50.5
FPT,26/07/2011,52.5,4.31,+1.00 (+1.94%),243710,12.77,0,0,51.5,53,51.5
FPT,27/07/2011,55,4.51,+2.50 (+4.76%),425270,23.17,0,0,53,55,53
FPT,28/07/2011,57,4.68,+2.00 (+3.64%),537770,30.5,0,0,56,57,56
FPT,29/07/2011,57.5,4.72,+0.50 (+0.88%),1074930,61.54,0,0,58,58,56.5
FPT,01/08/2011,55.5,4.55,-2.00 (-3.48%),551710,30.84,0,0,56.5,57,55
FPT,02/08/2011,53.5,4.39,-2.00 (-3.60%),165510,8.95,0,0,53.5,55.5,53.5
FPT,03/08/2011,54.5,4.47,+1.00 (+1.87%),120250,6.45,0,0,53,54.5,53
FPT,04/08/2011,55.5,4.55,+1.00 (+1.83%),126230,6.99,0,0,54.5,56.5,54.5
FPT,05/08/2011,55,4.51,-0.50 (-0.90%),111610,6.14,0,0,55,55.5,55
FPT,08/08/2011,53.5,4.39,-1.50 (-2.73%),358070,19.55,0,0,53.5,55,53.5
FPT,09/08/2011,51.5,4.23,-2.00 (-3.74%),424290,22.17,0,0,52,53.5,51.5
FPT,10/08/2011,52.5,4.31,+1.00 (+1.94%),488660,25.8,0,0,52,53.5,52
FPT,11/08/2011,54,4.43,+1.50 (+2.86%),316140,16.8,0,0,52.5,54,52
FPT,12/08/2011,54,4.43,0 (0.00%),154110,8.31,0,0,54,54,53.5
FPT,15/08/2011,54,4.43,0 (0.00%),206230,11.05,0,0,54,54,53
FPT,16/08/2011,54,4.43,0 (0.00%),94410,5.11,0,0,53.5,54.5,53.5
FPT,17/08/2011,54.5,4.47,+0.50 (+0.93%),127240,6.93,0,0,54.5,54.5,54
FPT,18/08/2011,55,4.51,+0.50 (+0.92%),81300,4.5,0,0,56,56,54.5
FPT,19/08/2011,54,4.43,-1.00 (-1.82%),65190,3.57,0,0,55.5,55.5,54
FPT,22/08/2011,54.5,4.47,+0.50 (+0.93%),161650,8.87,0,0,54,55,54
FPT,23/08/2011,54.5,4.47,0 (0.00%),170910,9.37,0,0,54,55,54
FPT,24/08/2011,54.5,4.47,0 (0.00%),166310,9.1,0,0,54.5,55,54
FPT,25/08/2011,54.5,4.47,0 (0.00%),94480,5.17,0,0,55.5,55.5,54
FPT,26/08/2011,55,4.51,+0.50 (+0.92%),140950,7.69,0,0,55,55,54.5
FPT,29/08/2011,55.5,4.55,+0.50 (+0.91%),113040,6.23,0,0,56,56,54.5
FPT,30/08/2011,56,4.59,+0.50 (+0.90%),284400,15.84,0,0,56,56,55.5
FPT,31/08/2011,55.5,4.55,-0.50 (-0.89%),516820,28.83,0,0,56,56,55.5
FPT,01/09/2011,56,4.59,+0.50 (+0.90%),242150,13.56,0,0,56,56.5,55.5
FPT,05/09/2011,56,4.59,0 (0.00%),179960,10.07,0,0,56.5,56.5,55.5
FPT,06/09/2011,56,4.59,0 (0.00%),189880,10.6,0,0,56,56,55
FPT,07/09/2011,55.5,4.55,-0.50 (-0.89%),214520,11.93,0,0,56,56,55
FPT,08/09/2011,56,4.59,+0.50 (+0.90%),173880,9.73,0,0,56,56.5,55.5
FPT,09/09/2011,55,4.51,-1.00 (-1.79%),305190,16.8,0,0,56,56,54.5
FPT,12/09/2011,53.5,4.39,-1.50 (-2.73%),255610,13.7,0,0,54,54.5,53
FPT,13/09/2011,52.5,4.31,-1.00 (-1.87%),848190,44.91,0,0,54.5,54.5,52.5
FPT,14/09/2011,50.5,4.14,-2.00 (-3.81%),600240,30.55,0,0,52,52,50.5
FPT,15/09/2011,53,4.35,+2.50 (+4.95%),1158780,61.07,0,0,52.5,53,52
FPT,16/09/2011,51.5,4.23,-1.50 (-2.83%),1394610,73.95,0,0,53,55.5,51.5
FPT,19/09/2011,54,4.43,+2.50 (+4.85%),330060,17.64,0,0,51.5,54,51.5
FPT,20/09/2011,53,4.35,-1.00 (-1.85%),539860,28.8,0,0,54,54.5,53
FPT,21/09/2011,53.5,4.39,+0.50 (+0.94%),521700,27.86,0,0,53.5,54,53
FPT,22/09/2011,53.5,4.39,0 (0.00%),242400,12.9,0,0,53,54,52.5
FPT,23/09/2011,52.5,4.31,-1.00 (-1.87%),156500,8.21,0,0,52.5,53,52
FPT,26/09/2011,51.5,4.23,-1.00 (-1.90%),293270,15.24,0,0,52,52.5,51.5
FPT,27/09/2011,51,4.27,+0.50 (+0.99%),297060,15.25,0,0,51.5,52,51
FPT,28/09/2011,51.5,4.31,+0.50 (+0.98%),122420,6.31,0,0,51.5,52,51
FPT,29/09/2011,51.5,4.31,0 (0.00%),171900,8.85,0,0,51.5,52,51
FPT,30/09/2011,51.5,4.31,0 (0.00%),302940,15.6,0,0,51.5,52,51
FPT,03/10/2011,51,4.27,-0.50 (-0.97%),175530,8.99,0,0,51.5,51.5,51
FPT,04/10/2011,51,4.27,0 (0.00%),183950,9.35,0,0,50,51,50
FPT,05/10/2011,50.5,4.23,-0.50 (-0.98%),617080,31.05,0,0,51,51,50
FPT,06/10/2011,50,4.18,-0.50 (-0.99%),543870,27.17,0,0,50,50.5,49.6
FPT,07/10/2011,49.5,4.14,-0.50 (-1.00%),334910,16.6,0,0,49.9,49.9,49.3
FPT,10/10/2011,49,4.1,-0.50 (-1.01%),241020,11.79,0,0,48.6,49.1,48.6
FPT,11/10/2011,49.1,4.11,+0.10 (+0.20%),148310,7.28,0,0,49,49.5,48.9
FPT,12/10/2011,48.9,4.09,-0.20 (-0.41%),223900,10.96,0,0,48.9,49.1,48.8
FPT,13/10/2011,49.4,4.13,+0.50 (+1.02%),182530,8.94,0,0,48.6,49.4,48.6
FPT,14/10/2011,50,4.18,+0.60 (+1.21%),157850,7.88,0,0,49.5,50,49.5
FPT,17/10/2011,49.3,4.12,-0.70 (-1.40%),305380,15.1,0,0,49.4,49.7,49.3
FPT,18/10/2011,49,4.1,-0.30 (-0.61%),158590,7.77,0,0,49.1,49.2,48.9
FPT,19/10/2011,48.8,4.08,-0.20 (-0.41%),278000,13.6,0,0,49.1,49.1,48.7
FPT,20/10/2011,48.7,4.07,-0.10 (-0.20%),185230,9.02,0,0,48.5,48.9,48.5
FPT,21/10/2011,49.6,4.15,+0.90 (+1.85%),438200,21.47,0,0,48.6,49.6,48.5
FPT,24/10/2011,48.3,4.04,-1.30 (-2.62%),221630,10.8,0,0,49.6,49.6,48.3
FPT,25/10/2011,47.7,3.99,-0.60 (-1.24%),242580,11.61,0,0,48.1,48.2,47.7
FPT,26/10/2011,48.5,4.06,+0.80 (+1.68%),275300,13.39,0,0,47.5,49.3,47.5
FPT,27/10/2011,48.5,4.06,0 (0.00%),241780,11.7,0,0,48,48.6,48
FPT,28/10/2011,50,4.18,+1.50 (+3.09%),295130,14.56,0,0,49,50,48.5
FPT,31/10/2011,49.5,4.14,-0.50 (-1.00%),409820,20.52,0,0,51,51,49.5
FPT,01/11/2011,49.1,4.11,-0.40 (-0.81%),174910,8.64,0,0,49.6,49.6,49.1
FPT,02/11/2011,49.7,4.16,+0.60 (+1.22%),310510,15.43,0,0,49.1,49.9,49
FPT,03/11/2011,49.3,4.12,-0.40 (-0.80%),235790,11.64,0,0,49.7,49.7,49
FPT,04/11/2011,49.9,4.18,+0.60 (+1.22%),359090,17.86,0,0,49.3,50,49.3
FPT,07/11/2011,49.8,4.17,-0.10 (-0.20%),302770,15.09,0,0,49.9,50,49.5
FPT,08/11/2011,49,4.1,-0.80 (-1.61%),107750,5.3,0,0,49.8,49.8,48.8
FPT,09/11/2011,48.8,4.08,-0.20 (-0.41%),112570,5.5,0,0,49.4,49.4,48.8
FPT,10/11/2011,48.8,4.08,0 (0.00%),172320,8.38,0,0,48.6,48.8,48.5
FPT,11/11/2011,48.6,4.07,-0.20 (-0.41%),225640,10.99,0,0,48.7,48.9,48.6
FPT,14/11/2011,48,4.02,-0.60 (-1.23%),119260,5.74,0,0,47.9,48.5,47.9
FPT,15/11/2011,47.5,3.97,-0.50 (-1.04%),273560,13.09,0,0,48,48.1,47.5
FPT,16/11/2011,48,4.02,+0.50 (+1.05%),175510,8.4,0,0,47.3,48,47.3
FPT,17/11/2011,48.2,4.03,+0.20 (+0.42%),238160,11.43,0,0,48,48.2,47.7
FPT,18/11/2011,48.2,4.03,0 (0.00%),73630,3.53,0,0,48.5,48.5,47.8
FPT,21/11/2011,48.2,4.03,0 (0.00%),94000,4.51,0,0,47.9,48.2,47.9
FPT,22/11/2011,48.6,4.07,+0.40 (+0.83%),181280,8.8,0,0,48.1,48.8,48
FPT,23/11/2011,49.1,4.11,+0.50 (+1.03%),293890,14.39,0,0,48.3,49.1,48.3
FPT,24/11/2011,49.1,4.11,0 (0.00%),190630,9.36,0,0,48.3,49.2,48.3
FPT,25/11/2011,49,4.1,-0.10 (-0.20%),218740,10.72,0,0,48.7,49.1,48.7
FPT,28/11/2011,48.8,4.08,-0.20 (-0.41%),139210,6.81,0,0,48.9,49,48.8
FPT,29/11/2011,48.8,4.08,0 (0.00%),170570,8.35,0,0,49,49,48.7
FPT,30/11/2011,49.1,4.11,+0.30 (+0.61%),346600,17,0,0,48.8,49.2,48.8
FPT,01/12/2011,49.2,4.12,+0.10 (+0.20%),146480,7.19,0,0,48.5,49.2,48.5
FPT,02/12/2011,49.3,4.12,+0.10 (+0.20%),428220,21.11,0,0,49.2,49.7,49.1
FPT,05/12/2011,50,4.18,+0.70 (+1.42%),425860,21.16,0,0,49.4,50,49.3
FPT,06/12/2011,50,4.18,0 (0.00%),285080,14.26,0,0,50.5,50.5,49.6
FPT,07/12/2011,50,4.18,0 (0.00%),227000,11.39,0,0,50,50.5,49.8
FPT,08/12/2011,49.8,4.17,-0.20 (-0.40%),44930,2.25,0,0,50,50.5,49.8
FPT,09/12/2011,49.5,4.14,-0.30 (-0.60%),73460,3.66,0,0,50.5,50.5,49.5
FPT,12/12/2011,49.5,4.14,0 (0.00%),232810,11.52,0,0,49.2,49.7,49.2
FPT,13/12/2011,49.4,4.13,-0.10 (-0.20%),242460,12,0,0,49.2,49.6,49.2
FPT,14/12/2011,49,4.1,-0.40 (-0.81%),215210,10.59,0,0,49.2,49.4,49
FPT,15/12/2011,48.6,4.07,-0.40 (-0.82%),93070,4.53,0,0,48.6,48.9,48.5
FPT,16/12/2011,49,4.1,+0.40 (+0.82%),170350,8.34,0,0,48.2,49.5,48.2
FPT,19/12/2011,49.5,4.14,+0.50 (+1.02%),134470,6.63,0,0,49,49.5,49
FPT,20/12/2011,49.5,4.14,0 (0.00%),163100,7.99,0,0,48,49.6,48
FPT,21/12/2011,49.5,4.14,0 (0.00%),88790,4.4,0,0,49.5,49.6,49.3
FPT,22/12/2011,49.5,4.14,0 (0.00%),195010,9.65,0,0,49.5,49.7,49
FPT,23/12/2011,49,4.1,-0.50 (-1.01%),24820,1.21,0,0,48.6,49,48.6
FPT,26/12/2011,48.9,4.09,-0.10 (-0.20%),108960,5.32,0,0,49.2,49.2,48.5
FPT,27/12/2011,48.6,4.07,-0.30 (-0.61%),139750,6.79,0,0,48.9,48.9,48.5
FPT,28/12/2011,48.7,4.07,+0.10 (+0.21%),97800,4.76,0,0,48.8,48.8,48.4
FPT,29/12/2011,49.5,4.14,+0.80 (+1.64%),140960,6.89,0,0,49,49.5,48.2
FPT,30/12/2011,49.7,4.16,+0.20 (+0.40%),163170,8.09,0,0,49.9,49.9,49
FPT,03/01/2012,49.2,4.12,-0.50 (-1.01%),74810,3.58,0,0,47.5,49.4,47.5
FPT,04/01/2012,49.2,4.12,0 (0.00%),29710,1.46,0,0,49.3,49.3,49.1
FPT,05/01/2012,48.2,4.03,-1.00 (-2.03%),64890,3.14,0,0,48.3,48.9,48.1
FPT,06/01/2012,48.6,4.07,+0.40 (+0.83%),66090,3.2,0,0,48.5,48.6,48.3
FPT,09/01/2012,48.8,4.08,+0.20 (+0.41%),46080,2.23,0,0,48.6,48.8,48.2
FPT,10/01/2012,49.5,4.14,+0.70 (+1.43%),200350,9.86,0,0,48.5,49.5,48.5
FPT,11/01/2012,49.5,4.14,0 (0.00%),155570,7.69,0,0,49.5,49.6,49
FPT,12/01/2012,49.1,4.11,-0.40 (-0.81%),46310,2.28,0,0,48.8,49.5,48.8
FPT,13/01/2012,50,4.18,+0.90 (+1.83%),152630,7.61,0,0,49,50,49
FPT,16/01/2012,51,4.27,+1.00 (+2.00%),456650,23.29,0,0,50,51.5,50
FPT,17/01/2012,49.5,4.14,-1.50 (-2.94%),74440,3.72,0,0,50.5,51,49.5
FPT,18/01/2012,49.5,4.14,0 (0.00%),50280,2.51,0,0,50.5,50.5,49.5
FPT,19/01/2012,49.7,4.16,+0.20 (+0.40%),87760,4.37,0,0,50.5,50.5,49.5
FPT,20/01/2012,49.7,4.16,0 (0.00%),71050,3.53,0,0,49.9,49.9,49.5
FPT,30/01/2012,50,4.18,+0.30 (+0.60%),32540,1.62,0,0,50,50,49.7
FPT,31/01/2012,49.7,4.16,-0.30 (-0.60%),41940,2.11,0,0,50,51,49.7
FPT,01/02/2012,50.5,4.23,+0.80 (+1.61%),44510,2.24,0,0,51,51,49.8
FPT,02/02/2012,51,4.27,+0.50 (+0.99%),83390,4.2,0,0,50,51,50
FPT,03/02/2012,50.5,4.23,-0.50 (-0.98%),182230,9.28,0,0,51,51,50.5
FPT,06/02/2012,50.5,4.23,0 (0.00%),40770,2.06,0,0,50.5,51,50
FPT,07/02/2012,50.5,4.23,0 (0.00%),74910,3.79,0,0,50.5,51,50
FPT,08/02/2012,51.5,4.31,+1.00 (+1.98%),168150,8.6,0,0,51,51.5,50.5
FPT,09/02/2012,52,4.35,+0.50 (+0.97%),153780,7.93,0,0,51.5,52,51
FPT,10/02/2012,51.5,4.31,-0.50 (-0.96%),195060,10.05,0,0,52,52,51.5
FPT,13/02/2012,51,4.27,-0.50 (-0.97%),113870,5.84,0,0,52,52,51
FPT,14/02/2012,51,4.27,0 (0.00%),121790,6.21,0,0,51,51.5,50.5
FPT,15/02/2012,51,4.27,0 (0.00%),149520,7.63,0,0,51.5,51.5,51
FPT,16/02/2012,51.5,4.31,+0.50 (+0.98%),94590,4.87,0,0,50.5,52,50.5
FPT,17/02/2012,52,4.35,+0.50 (+0.97%),102740,5.32,0,0,51,52,51
FPT,20/02/2012,54,4.52,+2.00 (+3.85%),283860,15.15,0,0,52,54,52
FPT,21/02/2012,54,4.52,0 (0.00%),328510,17.72,0,0,54,54.5,53.5
FPT,22/02/2012,54.5,4.56,+0.50 (+0.93%),155470,8.47,0,0,54.5,55,54
FPT,23/02/2012,54.5,4.56,0 (0.00%),172180,9.42,0,0,54,55,54
FPT,24/02/2012,54.5,4.56,0 (0.00%),147980,8.1,0,0,55.5,55.5,54.5
FPT,27/02/2012,55,4.6,+0.50 (+0.92%),141080,7.7,0,0,54,55,54
FPT,28/02/2012,54.5,4.56,-0.50 (-0.91%),172050,9.37,0,0,54,55,54
FPT,29/02/2012,55,4.6,+0.50 (+0.92%),152530,8.32,0,0,54.5,55,54
FPT,01/03/2012,55,4.6,0 (0.00%),91140,5.01,0,0,55,55,54.5
FPT,02/03/2012,55.5,4.64,+0.50 (+0.91%),166410,9.2,0,0,55,55.5,54.5
FPT,05/03/2012,58,4.85,+2.50 (+4.50%),427300,24.58,0,0,56,58,56
FPT,06/03/2012,56,4.69,-2.00 (-3.45%),291610,16.78,0,0,60,60,56
FPT,07/03/2012,57.5,4.81,+1.50 (+2.68%),190770,10.78,0,0,56,57.5,55.5
FPT,08/03/2012,56.5,4.73,-1.00 (-1.74%),319980,18.06,0,0,57,57.5,55.5
FPT,09/03/2012,56.5,4.73,0 (0.00%),188640,10.67,0,0,56,57.5,56
FPT,12/03/2012,56.5,4.73,0 (0.00%),152560,8.59,0,0,56,56.5,56
FPT,13/03/2012,57,4.77,+0.50 (+0.88%),103290,5.85,0,0,56.5,57,56.5
FPT,14/03/2012,57,4.77,0 (0.00%),136140,7.76,0,0,57,57.5,56.5
FPT,15/03/2012,59,4.94,+2.00 (+3.51%),431230,25.09,0,0,57,59,57
FPT,16/03/2012,59,4.94,0 (0.00%),287960,17.05,0,0,59.5,60,59
FPT,19/03/2012,59,4.94,0 (0.00%),91380,5.34,0,0,58,59,57.5
FPT,20/03/2012,58.5,4.89,-0.50 (-0.85%),94310,5.54,0,0,59,59,58.5
FPT,21/03/2012,58.5,4.89,0 (0.00%),145260,8.51,0,0,58.5,59,58
FPT,22/03/2012,57.5,4.81,-1.00 (-1.71%),90050,5.22,0,0,58.5,58.5,57.5
FPT,23/03/2012,58,4.85,+0.50 (+0.87%),71320,4.13,0,0,58,58,57.5
FPT,26/03/2012,58,4.85,0 (0.00%),112360,6.49,0,0,58,58,57.5
FPT,27/03/2012,57.5,4.81,-0.50 (-0.86%),185140,10.67,0,0,57,58,57
FPT,28/03/2012,58,4.85,+0.50 (+0.87%),227840,13.12,0,0,56.5,58,56.5
FPT,29/03/2012,58,4.85,0 (0.00%),188180,10.94,0,0,58,58.5,57.5
FPT,30/03/2012,58,4.85,0 (0.00%),227480,13.24,0,0,58.5,59,57.5
FPT,03/04/2012,58,4.85,0 (0.00%),77770,4.52,0,0,58,58.5,58
FPT,04/04/2012,58,4.85,0 (0.00%),229600,13.41,0,0,58.5,59,58
FPT,05/04/2012,59.5,4.98,+1.50 (+2.59%),522960,31.19,0,0,58.5,60.5,58
FPT,06/04/2012,59.5,4.98,0 (0.00%),46820,2.79,0,0,60,60,59.5
FPT,09/04/2012,60,5.02,+0.50 (+0.84%),86600,5.19,0,0,60.5,60.5,59.5
FPT,10/04/2012,60,5.02,0 (0.00%),97870,5.88,0,0,60.5,60.5,59.5
FPT,11/04/2012,62.5,5.23,+2.50 (+4.17%),401940,24.71,0,0,60.5,62.5,60
FPT,12/04/2012,63,5.27,+0.50 (+0.80%),181420,11.43,0,0,63,63.5,62.5
FPT,13/04/2012,61,5.1,-2.00 (-3.17%),129430,8.03,0,0,63,63,61
FPT,16/04/2012,62,5.19,+1.00 (+1.64%),128380,7.99,0,0,62,63,61.5
FPT,17/04/2012,62.5,5.23,+0.50 (+0.81%),123760,7.72,0,0,63,63,61.5
FPT,18/04/2012,62,5.19,-0.50 (-0.80%),113720,7.09,0,0,63,63,62
FPT,19/04/2012,59.5,4.98,-2.50 (-4.03%),301330,18.14,0,0,62,62.5,59.5
FPT,20/04/2012,59,4.94,-0.50 (-0.84%),240320,14.28,0,0,60,61.5,59
FPT,23/04/2012,58.5,4.89,-0.50 (-0.85%),139090,8.22,0,0,59.5,61,58.5
FPT,24/04/2012,60,5.02,+1.50 (+2.56%),81550,4.84,0,0,59.5,60,59
FPT,25/04/2012,60.5,5.06,+0.50 (+0.83%),79440,4.81,0,0,61.5,61.5,60
FPT,26/04/2012,59.5,4.98,-1.00 (-1.65%),180500,10.87,0,0,61.5,61.5,59.5
FPT,27/04/2012,59.5,4.98,0 (0.00%),108790,6.5,0,0,60,60.5,59.5
FPT,02/05/2012,62,5.19,+2.50 (+4.20%),425310,26.36,0,0,62,62,61.5
FPT,03/05/2012,65,5.44,+3.00 (+4.84%),550510,35.63,0,0,65,65,64
FPT,04/05/2012,66,5.52,+1.00 (+1.54%),388650,25.55,0,0,65,66.5,65
FPT,07/05/2012,67,5.61,+1.00 (+1.52%),284350,18.85,0,0,66.5,67,65.5
FPT,08/05/2012,66.5,5.56,-0.50 (-0.75%),311770,20.77,0,0,67,67.5,66
FPT,09/05/2012,66,5.52,-0.50 (-0.75%),264470,17.47,0,0,66,66.5,65.5
FPT,10/05/2012,65.5,5.48,-0.50 (-0.76%),290000,19.2,0,0,66.5,66.5,65.5
FPT,11/05/2012,64.5,5.4,-1.00 (-1.53%),284390,18.56,0,0,66.5,66.5,64.5
FPT,14/05/2012,64,5.36,-0.50 (-0.78%),213220,13.72,0,0,65,65.5,64
FPT,15/05/2012,49.5,5.26,-0.50 (-1.00%),350530,17.54,0,0,52,52,49.4
FPT,16/05/2012,49.3,5.24,-0.20 (-0.40%),110580,5.48,0,0,49.9,50,49.3
FPT,17/05/2012,49.8,5.29,+0.50 (+1.01%),160230,7.99,0,0,49.5,50,49.5
FPT,18/05/2012,48.5,5.15,-1.30 (-2.61%),264100,12.9,0,0,49.8,49.8,48
FPT,21/05/2012,50.5,5.37,+2.00 (+4.12%),167520,8.4,0,0,50,50.5,49
FPT,22/05/2012,49.8,5.29,-0.70 (-1.39%),89520,4.47,0,0,51,51,49.7
FPT,23/05/2012,48.8,5.18,-1.00 (-2.01%),127830,6.27,0,0,49.5,49.8,48.5
FPT,24/05/2012,48.6,5.16,-0.20 (-0.41%),99980,4.88,0,0,48.8,49,48.6
FPT,25/05/2012,49.6,5.27,+1.00 (+2.06%),103830,5.14,0,0,49.6,49.6,49
FPT,28/05/2012,49.6,5.27,0 (0.00%),124200,6.18,0,0,49.5,50,49.5
FPT,29/05/2012,49.5,5.26,-0.10 (-0.20%),64910,3.21,0,0,49.5,49.6,49.2
FPT,30/05/2012,49.6,5.27,+0.10 (+0.20%),65430,3.25,0,0,50,50,49.3
FPT,31/05/2012,49.4,5.25,-0.20 (-0.40%),140030,6.92,0,0,49.3,49.5,49.3
FPT,01/06/2012,49.3,5.24,-0.10 (-0.20%),38050,1.88,0,0,49.4,49.5,49.3
FPT,04/06/2012,49,5.21,-0.30 (-0.61%),99040,4.87,0,0,49.3,49.3,49
FPT,05/06/2012,49,5.21,0 (0.00%),146830,7.19,0,0,48.7,49.1,48.7
FPT,06/06/2012,49.3,5.24,+0.30 (+0.61%),53290,2.62,0,0,49.4,49.4,48.9
FPT,07/06/2012,49.3,5.24,0 (0.00%),32200,1.59,0,0,49.6,49.6,49.3
FPT,08/06/2012,49,5.21,-0.30 (-0.61%),82110,4.04,0,0,49.5,50,49
FPT,11/06/2012,49.1,5.22,+0.10 (+0.20%),41690,2.05,0,0,49.4,49.4,48.7
FPT,12/06/2012,49,5.21,-0.10 (-0.20%),85420,4.19,0,0,49.1,49.2,48.9
FPT,13/06/2012,49,5.21,0 (0.00%),71920,3.53,0,0,49.2,49.2,48.9
FPT,14/06/2012,48.8,5.18,-0.20 (-0.41%),70750,3.46,0,0,49.2,49.2,48.7
FPT,15/06/2012,48.9,5.2,+0.10 (+0.20%),108970,5.35,0,0,49.1,49.1,48.8
